TransactionID,UserID,CourseID,TransactionDate
T03628,U01670,C022,2024-01-27 15:50:34
T03629,U02946,C016,2024-01-27 15:59:08
T03630,U00292,C006,2024-01-27 17:04:13
T03631,U02413,C046,2024-01-27 18:51:42
T03632,U02840,C009,2024-01-27 19:40:13
T03633,U01884,C025,2024-01-27 19:42:25
T03634,U02757,C033,2024-01-27 20:14:27
T03635,U01063,C020,2024-01-27 20:41:16
T03636,U02613,C035,2024-01-27 22:11:07
T03637,U02347,C020,2024-01-28 09:07:01
T03638,U00119,C021,2024-01-28 09:22:52
T03639,U02379,C004,2024-01-28 10:15:23
T03640,U01245,C039,2024-01-28 12:39:58
T03641,U00911,C003,2024-01-28 12:45:30
T03642,U01907,C031,2024-01-28 12:54:32
T03643,U01910,C020,2024-01-28 15:47:58
T03644,U00345,C042,2024-01-28 16:09:49
T03645,U00957,C036,2024-01-28 18:55:14
T03646,U02885,C045,2024-01-28 21:04:02
T03647,U00959,C008,2024-01-28 21:20:49
T03648,U02811,C043,2024-01-28 21:55:15
T03649,U00430,C004,2024-01-28 22:24:22
T03650,U01600,C006,2024-01-28 23:48:02
T03651,U01032,C009,2024-01-29 10:48:27
T03652,U02738,C001,2024-01-29 10:50:11
T03653,U01075,C009,2024-01-29 10:57:02
T03654,U00751,C013,2024-01-29 11:15:48
T03655,U02310,C044,2024-01-29 13:06:46
T03656,U01510,C012,2024-01-29 14:13:07
T03657,U01451,C019,2024-01-29 15:48:59
T03658,U02987,C001,2024-01-29 16:18:37
T03659,U02673,C034,2024-01-29 17:12:07
T03660,U00937,C047,2024-01-29 18:20:52
T03661,U00883,C011,2024-01-29 19:58:15
T03662,U01149,C005,2024-01-29 22:26:58
T03663,U01788,C017,2024-01-30 10:36:16
T03664,U01895,C036,2024-01-30 14:30:31
T03665,U01619,C039,2024-01-30 15:10:25
T03666,U01005,C004,2024-01-30 16:38:06
T03667,U01970,C022,2024-01-30 17:25:15
T03668,U02466,C007,2024-01-30 17:26:55
T03669,U00285,C046,2024-01-30 18:07:06
T03670,U01623,C020,2024-01-30 18:21:57
T03671,U01128,C013,2024-01-30 22:02:34
T03672,U01277,C043,2024-01-30 23:12:53
T03673,U01787,C007,2024-01-31 10:20:37
T03674,U02512,C001,2024-01-31 10:39:50
T03675,U01084,C009,2024-01-31 12:18:29
T03676,U00484,C011,2024-01-31 14:27:21
T03677,U00997,C002,2024-01-31 14:45:23
T03678,U02843,C018,2024-01-31 15:31:32
T03679,U02611,C027,2024-01-31 18:11:48
T03680,U01595,C039,2024-01-31 19:47:20
T03681,U01129,C016,2024-01-31 20:03:59
T03682,U01765,C038,2024-01-31 21:21:02
T03683,U00822,C007,2024-01-31 23:13:46
T03684,U01892,C024,2024-02-01 09:20:19
T03685,U01709,C029,2024-02-01 11:29:11
T03686,U02646,C020,2024-02-01 13:45:05
T03687,U00883,C045,2024-02-01 14:05:01
T03688,U00714,C002,2024-02-01 16:15:53
T03689,U00693,C035,2024-02-01 20:26:53
T03690,U02722,C041,2024-02-02 08:14:01
T03691,U01485,C004,2024-02-02 10:34:06
T03692,U02574,C003,2024-02-02 15:08:42
T03693,U02445,C029,2024-02-02 16:16:58
T03694,U02177,C024,2024-02-02 18:15:31
T03695,U01760,C032,2024-02-02 19:04:11
T03696,U00418,C037,2024-02-02 20:20:31
T03697,U00104,C026,2024-02-02 21:02:59
T03698,U00980,C003,2024-02-02 22:23:00
T03699,U01540,C045,2024-02-02 22:36:33
T03700,U00785,C017,2024-02-02 22:37:07
T03701,U02721,C007,2024-02-03 08:08:21
T03702,U02950,C002,2024-02-03 08:43:08
T03703,U02175,C002,2024-02-03 09:44:47
T03704,U02651,C048,2024-02-03 09:57:24
T03705,U00410,C034,2024-02-03 10:50:19
T03706,U00344,C027,2024-02-03 12:46:01
T03707,U02645,C001,2024-02-03 14:24:02
T03708,U00052,C048,2024-02-03 14:32:07
T03709,U02383,C006,2024-02-03 17:34:08
T03710,U02420,C039,2024-02-03 17:58:24
T03711,U00728,C037,2024-02-03 21:07:07
T03712,U01611,C037,2024-02-03 22:08:54
T03713,U01013,C025,2024-02-03 23:51:55
T03714,U02529,C013,2024-02-04 08:09:21
T03715,U00452,C013,2024-02-04 11:03:10
T03716,U02876,C048,2024-02-04 12:19:13
T03717,U01231,C010,2024-02-04 14:02:37
T03718,U02244,C027,2024-02-04 20:29:48
T03719,U02065,C014,2024-02-04 21:05:42
T03720,U01922,C003,2024-02-04 22:34:21
T03721,U01421,C006,2024-02-05 11:15:35
T03722,U02925,C025,2024-02-05 12:34:25
T03723,U01096,C009,2024-02-05 12:47:13
T03724,U00487,C004,2024-02-05 12:48:26
T03725,U02003,C026,2024-02-05 13:57:25
T03726,U02045,C032,2024-02-05 14:34:16
T03727,U02979,C009,2024-02-05 16:43:14
T03728,U02751,C020,2024-02-05 22:31:16
T03729,U00248,C009,2024-02-05 22:40:47
T03730,U01068,C046,2024-02-06 08:48:53
T03731,U02469,C036,2024-02-06 11:02:00
T03732,U02408,C008,2024-02-06 12:06:17
T03733,U01415,C009,2024-02-06 14:04:37
T03734,U02069,C044,2024-02-06 16:36:50
T03735,U00584,C013,2024-02-06 19:45:18
T03736,U01148,C031,2024-02-06 20:07:12
T03737,U00069,C011,2024-02-07 10:58:07
T03738,U02553,C003,2024-02-07 11:29:34
T03739,U01030,C003,2024-02-07 11:50:01
T03740,U00997,C035,2024-02-07 13:26:52
T03741,U01447,C006,2024-02-07 14:44:27
T03742,U00203,C004,2024-02-07 16:14:23
T03743,U01507,C002,2024-02-07 18:28:43
T03744,U01917,C044,2024-02-07 19:45:34
T03745,U01027,C031,2024-02-07 20:26:47
T03746,U02810,C009,2024-02-07 23:16:53
T03747,U00988,C013,2024-02-08 13:05:35
T03748,U00877,C003,2024-02-08 13:53:01
T03749,U02232,C048,2024-02-08 15:55:52
T03750,U01129,C038,2024-02-08 19:50:27
T03751,U00002,C019,2024-02-08 20:10:46
T03752,U02703,C001,2024-02-08 21:54:19
T03753,U02589,C013,2024-02-09 08:16:15
T03754,U02481,C004,2024-02-09 08:23:51
T03755,U02250,C026,2024-02-09 09:44:41
T03756,U01087,C048,2024-02-09 13:01:09
T03757,U02618,C031,2024-02-09 14:45:51
T03758,U02608,C006,2024-02-09 15:27:23
T03759,U02277,C048,2024-02-09 16:54:09
T03760,U02175,C046,2024-02-09 17:08:33
T03761,U00435,C039,2024-02-09 17:39:03
T03762,U00529,C006,2024-02-09 22:29:19
T03763,U00946,C010,2024-02-10 10:19:53
T03764,U02717,C046,2024-02-10 12:36:55
T03765,U02167,C017,2024-02-10 23:16:46
T03766,U01013,C026,2024-02-11 08:27:43
T03767,U02855,C028,2024-02-11 11:03:34
T03768,U01723,C014,2024-02-11 14:49:13
T03769,U02895,C026,2024-02-11 16:39:32
T03770,U00368,C003,2024-02-11 17:21:58
T03771,U02154,C015,2024-02-11 19:21:34
T03772,U00052,C022,2024-02-11 20:33:19
T03773,U02694,C036,2024-02-11 21:15:19
T03774,U01712,C003,2024-02-11 21:43:36
T03775,U02723,C037,2024-02-11 22:04:46
T03776,U02429,C027,2024-02-12 08:06:30
T03777,U02870,C018,2024-02-12 08:47:47
T03778,U00478,C002,2024-02-12 10:50:34
T03779,U01343,C003,2024-02-12 11:26:16
T03780,U02238,C028,2024-02-12 13:11:14
T03781,U02880,C013,2024-02-12 17:28:42
T03782,U00675,C041,2024-02-12 21:18:36
T03783,U02604,C004,2024-02-12 22:11:56
T03784,U00076,C009,2024-02-12 22:39:17
T03785,U02041,C019,2024-02-13 11:54:59
T03786,U01823,C003,2024-02-13 13:45:15
T03787,U02215,C027,2024-02-13 13:55:40
T03788,U01492,C009,2024-02-13 17:27:25
T03789,U02062,C012,2024-02-13 18:56:07
T03790,U01433,C027,2024-02-13 20:26:53
T03791,U00720,C037,2024-02-13 22:04:23
T03792,U00220,C037,2024-02-13 23:39:00
T03793,U00490,C001,2024-02-13 23:44:08
T03794,U00701,C005,2024-02-14 11:06:50
T03795,U01449,C021,2024-02-14 11:40:22
T03796,U01971,C009,2024-02-14 16:31:25
T03797,U02398,C044,2024-02-14 20:34:44
T03798,U01865,C032,2024-02-14 20:43:24
T03799,U01482,C020,2024-02-14 21:01:28
T03800,U00470,C028,2024-02-14 23:09:41
T03801,U00505,C004,2024-02-15 19:08:29
T03802,U01450,C046,2024-02-15 21:46:25
T03803,U02454,C024,2024-02-15 22:10:33
T03804,U01335,C001,2024-02-16 09:42:46
T03805,U00204,C019,2024-02-16 09:49:52
T03806,U02239,C030,2024-02-16 10:33:41
T03807,U00533,C019,2024-02-16 11:58:01
T03808,U00868,C047,2024-02-16 13:44:36
T03809,U01769,C001,2024-02-16 14:31:18
T03810,U01607,C026,2024-02-16 16:39:20
T03811,U02262,C038,2024-02-16 19:06:14
T03812,U02883,C044,2024-02-16 21:49:41
T03813,U00250,C028,2024-02-16 21:51:18
T03814,U02351,C012,2024-02-17 11:02:13
T03815,U01003,C046,2024-02-17 11:11:33
T03816,U02756,C041,2024-02-17 12:01:41
T03817,U00212,C025,2024-02-17 18:49:29
T03818,U02604,C036,2024-02-17 19:42:03
T03819,U01101,C046,2024-02-17 23:02:03
T03820,U00259,C022,2024-02-17 23:11:12
T03821,U00214,C001,2024-02-18 08:44:53
T03822,U02797,C045,2024-02-18 08:48:28
T03823,U00246,C032,2024-02-18 12:08:33
T03824,U01175,C013,2024-02-18 13:22:15
T03825,U00063,C035,2024-02-18 16:30:44
T03826,U01494,C038,2024-02-18 16:46:41
T03827,U02036,C046,2024-02-18 17:49:38
T03828,U00249,C044,2024-02-18 17:58:22
T03829,U00275,C034,2024-02-18 18:59:48
T03830,U02879,C012,2024-02-18 19:32:46
T03831,U01305,C003,2024-02-19 09:20:22
T03832,U01071,C016,2024-02-19 10:12:08
T03833,U00852,C038,2024-02-19 10:34:24
T03834,U02989,C013,2024-02-19 12:58:08
T03835,U00302,C001,2024-02-19 15:13:54
T03836,U02918,C046,2024-02-19 16:48:17
T03837,U02632,C031,2024-02-19 18:26:12
T03838,U02257,C026,2024-02-19 18:54:23
T03839,U02560,C048,2024-02-19 20:02:14
T03840,U00408,C041,2024-02-19 20:11:44
T03841,U00463,C038,2024-02-19 22:42:59
T03842,U02360,C013,2024-02-19 22:59:16
T03843,U00969,C011,2024-02-19 23:22:48
T03844,U00803,C041,2024-02-20 08:33:37
T03845,U01014,C002,2024-02-20 08:45:27
T03846,U00716,C013,2024-02-20 11:28:19
T03847,U02056,C008,2024-02-20 11:38:33
T03848,U02289,C049,2024-02-20 13:43:06
T03849,U02394,C001,2024-02-20 20:22:06
T03850,U02409,C004,2024-02-20 20:40:24
T03851,U01136,C032,2024-02-20 22:59:09
T03852,U00249,C025,2024-02-20 23:34:14
T03853,U00428,C001,2024-02-20 23:42:27
T03854,U02702,C016,2024-02-20 23:51:37
T03855,U01299,C019,2024-02-21 08:35:30
T03856,U01542,C028,2024-02-21 10:57:57
T03857,U01895,C025,2024-02-21 15:00:24
T03858,U01289,C004,2024-02-21 16:41:01
T03859,U01510,C001,2024-02-21 17:11:55
T03860,U00052,C044,2024-02-21 21:03:55
T03861,U01329,C030,2024-02-21 22:37:20
T03862,U02922,C035,2024-02-21 23:09:47
T03863,U02766,C048,2024-02-22 09:24:19
T03864,U02927,C009,2024-02-22 09:38:21
T03865,U01678,C026,2024-02-22 12:25:13
T03866,U01235,C002,2024-02-22 13:19:31
T03867,U02472,C032,2024-02-22 16:21:47
T03868,U00802,C049,2024-02-22 19:19:37
T03869,U01667,C038,2024-02-22 21:35:35
T03870,U00776,C002,2024-02-23 09:56:46
T03871,U02943,C031,2024-02-23 12:05:41
T03872,U02522,C047,2024-02-23 15:45:16
T03873,U01573,C031,2024-02-23 17:44:01
T03874,U01177,C027,2024-02-23 20:18:38
T03875,U02121,C022,2024-02-23 20:58:41
T03876,U00030,C013,2024-02-23 21:47:31
T03877,U02455,C009,2024-02-23 23:01:25
T03878,U00412,C047,2024-02-23 23:24:04
T03879,U00563,C003,2024-02-23 23:26:21
T03880,U02235,C003,2024-02-23 23:50:44
T03881,U00482,C017,2024-02-24 09:15:44
T03882,U00162,C007,2024-02-24 09:41:20
T03883,U01657,C042,2024-02-24 10:12:05
T03884,U00012,C044,2024-02-24 10:42:22
T03885,U00234,C030,2024-02-24 11:28:47
T03886,U01521,C039,2024-02-24 11:45:49
T03887,U00729,C012,2024-02-24 12:09:50
T03888,U02988,C022,2024-02-24 12:17:56
T03889,U00811,C042,2024-02-24 14:12:18
T03890,U00739,C021,2024-02-24 18:27:11
T03891,U02211,C001,2024-02-24 18:52:52
T03892,U01941,C009,2024-02-24 19:24:01
T03893,U00543,C003,2024-02-24 22:18:10
T03894,U01044,C038,2024-02-25 08:43:35
T03895,U00145,C028,2024-02-25 10:48:47
T03896,U01311,C047,2024-02-25 15:19:47
T03897,U02965,C003,2024-02-25 18:00:56
T03898,U00475,C029,2024-02-25 18:05:53
T03899,U00112,C037,2024-02-25 18:45:47
T03900,U01349,C023,2024-02-25 19:43:41
T03901,U02784,C020,2024-02-25 22:06:15
T03902,U01179,C033,2024-02-25 23:31:02
T03903,U02920,C032,2024-02-26 09:39:30
T03904,U01124,C032,2024-02-26 10:14:24
T03905,U02561,C002,2024-02-26 10:16:29
T03906,U00514,C029,2024-02-26 10:24:57
T03907,U00933,C022,2024-02-26 11:00:03
T03908,U00701,C003,2024-02-26 11:52:35
T03909,U02024,C048,2024-02-26 12:15:32
T03910,U00127,C018,2024-02-26 18:33:14
T03911,U00354,C007,2024-02-26 20:39:47
T03912,U00689,C008,2024-02-26 21:56:30
T03913,U01957,C022,2024-02-26 22:35:48
T03914,U02345,C007,2024-02-27 08:14:44
T03915,U02085,C012,2024-02-27 10:37:29
T03916,U02342,C032,2024-02-27 12:01:09
T03917,U00529,C038,2024-02-27 12:57:50
T03918,U02359,C009,2024-02-27 14:38:25
T03919,U02284,C008,2024-02-27 17:11:32
T03920,U00767,C048,2024-02-27 19:02:17
T03921,U00421,C013,2024-02-27 20:54:08
T03922,U01658,C020,2024-02-27 20:54:16
T03923,U02800,C039,2024-02-27 22:19:43
T03924,U01521,C034,2024-02-28 08:28:30
T03925,U00368,C027,2024-02-28 10:03:06
T03926,U02354,C044,2024-02-28 12:37:01
T03927,U00424,C010,2024-02-28 13:30:08
T03928,U01581,C009,2024-02-28 14:48:04
T03929,U02202,C011,2024-02-28 17:52:00
T03930,U01767,C003,2024-02-28 18:23:51
T03931,U00477,C033,2024-02-28 20:57:06
T03932,U02114,C024,2024-02-28 21:09:44
T03933,U02402,C050,2024-02-28 21:57:00
T03934,U00538,C049,2024-02-29 09:58:42
T03935,U01413,C032,2024-02-29 10:22:40
T03936,U02548,C020,2024-02-29 14:42:12
T03937,U02790,C037,2024-02-29 19:52:37
T03938,U00245,C041,2024-02-29 20:19:14
T03939,U00836,C029,2024-03-01 09:34:12
T03940,U01881,C008,2024-03-01 11:31:09
T03941,U02301,C007,2024-03-01 13:57:22
T03942,U00873,C037,2024-03-01 20:54:12
T03943,U02358,C041,2024-03-01 21:38:16
T03944,U02162,C037,2024-03-01 21:54:02
T03945,U02957,C046,2024-03-01 22:24:03
T03946,U02690,C013,2024-03-01 22:28:05
T03947,U01136,C039,2024-03-01 23:55:20
T03948,U00662,C027,2024-03-02 11:53:20
T03949,U01311,C008,2024-03-02 14:07:23
T03950,U00515,C047,2024-03-02 14:50:43
T03951,U02658,C013,2024-03-02 16:01:36
T03952,U02548,C048,2024-03-02 17:19:37
T03953,U02906,C006,2024-03-02 19:32:14
T03954,U00030,C025,2024-03-02 19:52:03
T03955,U01385,C036,2024-03-02 20:55:45
T03956,U02993,C035,2024-03-02 21:04:40
T03957,U00142,C010,2024-03-02 22:40:25
T03958,U01793,C028,2024-03-02 23:09:17
T03959,U00556,C013,2024-03-03 08:54:16
T03960,U02244,C044,2024-03-03 09:35:37
T03961,U00085,C036,2024-03-03 10:16:41
T03962,U00186,C032,2024-03-03 10:18:38
T03963,U02690,C031,2024-03-03 11:56:40
T03964,U01311,C044,2024-03-03 12:02:15
T03965,U02512,C032,2024-03-03 12:30:12
T03966,U01910,C026,2024-03-03 12:30:39
T03967,U02653,C015,2024-03-03 15:00:31
T03968,U00348,C022,2024-03-03 15:38:14
T03969,U01240,C032,2024-03-03 17:38:19
T03970,U01426,C041,2024-03-03 19:46:27
T03971,U02923,C002,2024-03-03 21:13:11
T03972,U02231,C014,2024-03-03 22:14:48
T03973,U02527,C024,2024-03-03 23:40:44
T03974,U00278,C019,2024-03-04 08:44:24
T03975,U02101,C006,2024-03-04 08:58:37
T03976,U02145,C004,2024-03-04 09:59:07
T03977,U01494,C049,2024-03-04 10:53:58
T03978,U01986,C041,2024-03-04 12:27:35
T03979,U00958,C047,2024-03-04 15:16:07
T03980,U02115,C003,2024-03-04 19:02:34
T03981,U00509,C013,2024-03-04 20:30:51
T03982,U02783,C042,2024-03-04 20:43:50
T03983,U02780,C038,2024-03-04 21:10:52
T03984,U02189,C002,2024-03-04 22:49:12
T03985,U02159,C025,2024-03-05 09:54:18
T03986,U02084,C011,2024-03-05 22:33:18
T03987,U02260,C013,2024-03-05 23:11:58
T03988,U01592,C048,2024-03-06 08:08:56
T03989,U01290,C026,2024-03-06 09:08:13
T03990,U01282,C036,2024-03-06 09:38:34
T03991,U02132,C022,2024-03-06 14:30:51
T03992,U02989,C014,2024-03-06 15:32:28
T03993,U00440,C038,2024-03-06 16:16:08
T03994,U02152,C028,2024-03-06 17:26:19
T03995,U00453,C019,2024-03-06 20:30:16
T03996,U01878,C048,2024-03-06 21:56:07
T03997,U00571,C021,2024-03-07 10:01:49
T03998,U02001,C038,2024-03-07 10:02:10
T03999,U00868,C017,2024-03-07 11:25:44
T04000,U01420,C043,2024-03-07 12:09:10
T04001,U00414,C032,2024-03-07 15:11:42
T04002,U02881,C012,2024-03-07 15:37:31
T04003,U02089,C046,2024-03-07 15:48:42
T04004,U00942,C017,2024-03-07 16:44:48
T04005,U02449,C033,2024-03-07 16:55:34
T04006,U00546,C007,2024-03-07 17:31:35
T04007,U01168,C032,2024-03-07 19:45:35
T04008,U02322,C045,2024-03-07 20:59:03
T04009,U01728,C037,2024-03-07 22:04:53
T04010,U00780,C009,2024-03-08 08:47:14
T04011,U00997,C025,2024-03-08 12:20:50
T04012,U01335,C044,2024-03-08 12:24:48
T04013,U00385,C035,2024-03-08 13:36:38
T04014,U01806,C001,2024-03-08 15:40:00
T04015,U00157,C041,2024-03-08 17:08:29
T04016,U01262,C013,2024-03-08 22:02:58
T04017,U00383,C043,2024-03-09 08:13:36
T04018,U01399,C028,2024-03-09 10:58:06
T04019,U02486,C019,2024-03-09 12:17:05
T04020,U01736,C013,2024-03-09 12:29:34
T04021,U01113,C003,2024-03-09 13:04:17
T04022,U01296,C012,2024-03-09 15:41:22
T04023,U02720,C032,2024-03-09 16:27:25
T04024,U00644,C026,2024-03-09 22:05:00
T04025,U01229,C025,2024-03-09 22:56:33
T04026,U01863,C031,2024-03-09 23:11:00
T04027,U01396,C006,2024-03-09 23:37:15
T04028,U02579,C008,2024-03-10 08:08:02
T04029,U02019,C037,2024-03-10 10:03:02
T04030,U00633,C014,2024-03-10 12:00:25
T04031,U00569,C003,2024-03-10 14:08:05
T04032,U02458,C026,2024-03-10 14:10:09
T04033,U02425,C032,2024-03-10 18:44:18
T04034,U00044,C027,2024-03-10 20:42:20
T04035,U01473,C039,2024-03-10 20:43:29
T04036,U01550,C044,2024-03-10 23:32:18
T04037,U01759,C022,2024-03-11 08:31:42
T04038,U01251,C024,2024-03-11 08:51:31
T04039,U00682,C022,2024-03-11 10:47:38
T04040,U00762,C016,2024-03-11 10:50:56
T04041,U00453,C013,2024-03-11 12:33:55
T04042,U00707,C009,2024-03-11 13:27:03
T04043,U01193,C004,2024-03-11 17:04:16
T04044,U00173,C030,2024-03-11 21:51:21
T04045,U00290,C012,2024-03-12 10:29:51
T04046,U01557,C048,2024-03-12 13:39:42
T04047,U02159,C011,2024-03-12 15:13:58
T04048,U02257,C028,2024-03-12 16:16:11
T04049,U01042,C036,2024-03-12 19:45:26
T04050,U00069,C002,2024-03-12 23:09:05
T04051,U02335,C050,2024-03-13 08:36:42
T04052,U01073,C047,2024-03-13 09:06:34
T04053,U02000,C002,2024-03-13 12:03:00
T04054,U02961,C026,2024-03-13 13:12:47
T04055,U02866,C005,2024-03-13 13:53:06
T04056,U00646,C031,2024-03-13 16:04:06
T04057,U02507,C048,2024-03-13 16:57:44
T04058,U02690,C035,2024-03-13 19:08:36
T04059,U00325,C022,2024-03-13 19:12:20
T04060,U00096,C004,2024-03-13 19:44:06
T04061,U01132,C043,2024-03-13 22:55:26
T04062,U01450,C014,2024-03-13 23:53:15
T04063,U02169,C012,2024-03-14 09:04:19
T04064,U00584,C006,2024-03-14 09:05:20
T04065,U02086,C002,2024-03-14 12:01:49
T04066,U01696,C013,2024-03-14 13:37:33
T04067,U01443,C013,2024-03-14 14:17:56
T04068,U00628,C009,2024-03-14 16:19:05
T04069,U01057,C048,2024-03-14 16:35:07
T04070,U02512,C013,2024-03-14 17:51:34
T04071,U01096,C036,2024-03-14 20:39:03
T04072,U00891,C041,2024-03-14 21:19:49
T04073,U00349,C014,2024-03-14 23:45:41
T04074,U00031,C028,2024-03-15 08:11:12
T04075,U01999,C029,2024-03-15 10:06:05
T04076,U01572,C038,2024-03-15 12:37:19
T04077,U01501,C026,2024-03-15 15:01:45
T04078,U01683,C035,2024-03-15 17:22:11
T04079,U01054,C004,2024-03-15 20:31:43
T04080,U00460,C032,2024-03-16 08:26:06
T04081,U02506,C044,2024-03-16 09:05:07
T04082,U00463,C031,2024-03-16 10:40:29
T04083,U01999,C020,2024-03-16 10:50:47
T04084,U02775,C009,2024-03-16 11:18:46
T04085,U02700,C047,2024-03-16 13:07:55
T04086,U02154,C020,2024-03-16 13:18:12
T04087,U00121,C035,2024-03-16 14:39:55
T04088,U01083,C021,2024-03-16 15:23:00
T04089,U01615,C050,2024-03-16 17:21:45
T04090,U00501,C032,2024-03-16 18:26:12
T04091,U00544,C003,2024-03-16 21:40:58
T04092,U01796,C028,2024-03-17 09:22:06
T04093,U02362,C012,2024-03-17 10:33:15
T04094,U00676,C003,2024-03-17 10:49:32
T04095,U02040,C020,2024-03-17 11:08:59
T04096,U02271,C037,2024-03-17 11:58:30
T04097,U01918,C044,2024-03-17 13:07:46
T04098,U02783,C040,2024-03-17 14:13:52
T04099,U00525,C013,2024-03-17 14:33:40
T04100,U00993,C004,2024-03-17 14:37:22
T04101,U00623,C041,2024-03-17 15:59:27
T04102,U00660,C009,2024-03-17 16:36:57
T04103,U00280,C006,2024-03-17 18:46:29
T04104,U01275,C021,2024-03-17 23:28:43
T04105,U02592,C035,2024-03-18 09:24:14
T04106,U01228,C002,2024-03-18 10:12:58
T04107,U01475,C004,2024-03-18 11:38:51
T04108,U00033,C048,2024-03-18 11:43:01
T04109,U00704,C009,2024-03-18 12:07:54
T04110,U01077,C026,2024-03-18 12:57:42
T04111,U01789,C004,2024-03-18 13:02:44
T04112,U01498,C015,2024-03-18 13:43:18
T04113,U01741,C048,2024-03-18 14:15:13
T04114,U00942,C046,2024-03-18 15:23:28
T04115,U02787,C035,2024-03-18 15:45:38
T04116,U00172,C037,2024-03-18 16:13:09
T04117,U01357,C025,2024-03-18 21:46:28
T04118,U01732,C043,2024-03-19 08:24:00
T04119,U02894,C002,2024-03-19 09:26:31
T04120,U01814,C050,2024-03-19 12:28:40
T04121,U00563,C030,2024-03-19 13:06:13
T04122,U01792,C037,2024-03-19 13:09:37
T04123,U00544,C012,2024-03-19 16:26:11
T04124,U00474,C002,2024-03-19 17:25:03
T04125,U02720,C017,2024-03-19 18:11:28
T04126,U01296,C045,2024-03-19 21:30:19
T04127,U00240,C012,2024-03-19 22:26:10
T04128,U01971,C004,2024-03-19 22:45:29
T04129,U01416,C028,2024-03-20 12:51:33
T04130,U00397,C036,2024-03-20 14:18:17
T04131,U00282,C030,2024-03-20 20:46:11
T04132,U02590,C030,2024-03-20 23:00:32
T04133,U00756,C007,2024-03-20 23:17:38
T04134,U01398,C018,2024-03-20 23:34:31
T04135,U02351,C038,2024-03-21 08:51:58
T04136,U00616,C022,2024-03-21 09:33:12
T04137,U00071,C024,2024-03-21 09:54:18
T04138,U00341,C011,2024-03-21 12:37:34
T04139,U00132,C003,2024-03-21 15:56:13
T04140,U01832,C012,2024-03-21 16:14:15
T04141,U00935,C035,2024-03-21 16:59:31
T04142,U01851,C029,2024-03-21 17:53:44
T04143,U00426,C044,2024-03-22 10:41:01
T04144,U00699,C046,2024-03-22 11:50:26
T04145,U02714,C030,2024-03-22 14:41:06
T04146,U00348,C036,2024-03-22 15:43:01
T04147,U01523,C037,2024-03-22 16:48:52
T04148,U02726,C014,2024-03-22 18:15:57
T04149,U00616,C038,2024-03-22 19:29:09
T04150,U02943,C032,2024-03-22 20:00:09
T04151,U01639,C009,2024-03-23 09:24:53
T04152,U00624,C050,2024-03-23 11:20:34
T04153,U00409,C003,2024-03-23 11:22:30
T04154,U02745,C048,2024-03-23 11:24:11
T04155,U01699,C013,2024-03-23 15:52:31
T04156,U00035,C002,2024-03-23 16:47:53
T04157,U01625,C014,2024-03-23 19:27:41
T04158,U00881,C006,2024-03-24 09:57:43
T04159,U02983,C022,2024-03-24 12:48:36
T04160,U02973,C037,2024-03-24 12:52:15
T04161,U02604,C033,2024-03-24 19:34:15
T04162,U01332,C011,2024-03-24 19:53:52
T04163,U01468,C025,2024-03-24 20:41:11
T04164,U02668,C048,2024-03-24 21:57:39
T04165,U01311,C033,2024-03-24 22:41:48
T04166,U02895,C032,2024-03-24 22:48:17
T04167,U02306,C018,2024-03-24 23:11:04
T04168,U00532,C024,2024-03-25 09:42:20
T04169,U00671,C048,2024-03-25 10:02:32
T04170,U01396,C032,2024-03-25 10:09:25
T04171,U00306,C049,2024-03-25 10:46:20
T04172,U02788,C032,2024-03-25 13:29:47
T04173,U02230,C009,2024-03-25 14:16:33
T04174,U02209,C026,2024-03-25 16:40:57
T04175,U01181,C047,2024-03-25 17:01:41
T04176,U00140,C047,2024-03-25 18:02:05
T04177,U01391,C046,2024-03-25 20:18:27
T04178,U02116,C033,2024-03-25 21:06:05
T04179,U02893,C010,2024-03-25 22:07:33
T04180,U00014,C037,2024-03-25 22:11:10
T04181,U00195,C010,2024-03-25 22:50:44
T04182,U01905,C013,2024-03-26 12:20:58
T04183,U00022,C009,2024-03-26 20:02:25
T04184,U02827,C009,2024-03-26 20:19:34
T04185,U02237,C037,2024-03-26 20:33:49
T04186,U01332,C028,2024-03-26 21:04:41
T04187,U01885,C025,2024-03-26 21:39:37
T04188,U00298,C034,2024-03-26 21:52:46
T04189,U00089,C006,2024-03-27 10:48:31
T04190,U01140,C011,2024-03-27 14:12:43
T04191,U01330,C034,2024-03-27 16:16:01
T04192,U00085,C013,2024-03-27 18:00:45
T04193,U02543,C047,2024-03-27 18:09:02
T04194,U00179,C035,2024-03-27 20:08:06
T04195,U00738,C035,2024-03-27 22:05:51
T04196,U00212,C010,2024-03-27 22:57:37
T04197,U02549,C036,2024-03-28 08:13:10
T04198,U02526,C019,2024-03-28 08:38:02
T04199,U01600,C008,2024-03-28 09:38:51
T04200,U02793,C009,2024-03-28 17:22:42
T04201,U00838,C045,2024-03-28 17:47:52
T04202,U02959,C031,2024-03-28 18:14:17
T04203,U00010,C013,2024-03-28 20:23:11
T04204,U02254,C002,2024-03-28 21:32:31
T04205,U00180,C009,2024-03-28 21:33:26
T04206,U02646,C014,2024-03-28 23:42:50
T04207,U01111,C014,2024-03-29 10:09:36
T04208,U00965,C026,2024-03-29 11:17:54
T04209,U00428,C048,2024-03-29 12:05:08
